"base_year_month","day_of_week","age_range","sex","use_count"
"202010","금요일","20대","여성","29599"
"202010","금요일","30대","남성","51347"
"202010","금요일","30대","여성","37352"
"202010","금요일","40대","남성","58405"
"202010","금요일","40대","여성","39436"
"202010","금요일","50대","남성","52275"
"202010","금요일","50대","여성","32784"
"202010","금요일","60대","남성","24772"
"202010","금요일","60대","여성","15244"
"202010","금요일","70대 이상","남성","7716"
"202010","금요일","70대 이상","여성","4139"
"202010","금요일","알수없음","알수없음","68932"
"202010","목요일","19세 이하","남성","2559"
"202010","목요일","19세 이하","여성","2260"
"202010","목요일","20대","남성","45583"
"202010","목요일","20대","여성","40195"
"202010","목요일","30대","남성","67338"
"202010","목요일","30대","여성","49806"
"202010","목요일","40대","남성","75179"
"202010","목요일","40대","여성","51991"
"202010","목요일","50대","남성","66782"
"202010","목요일","50대","여성","42594"
"202010","목요일","60대","남성","32151"
"202010","목요일","60대","여성","20308"
"202010","목요일","70대 이상","남성","10474"
"202010","목요일","70대 이상","여성","5699"
"202010","목요일","알수없음","알수없음","88751"
"202010","수요일","19세 이하","남성","2440"
"202010","수요일","19세 이하","여성","2175"
"202010","수요일","20대","남성","45452"
"202010","수요일","20대","여성","40221"
"202010","수요일","30대","남성","65643"
"202010","수요일","30대","여성","48018"
"202010","수요일","40대","남성","72991"
"202010","수요일","40대","여성","49640"
"202010","수요일","50대","남성","64619"
"202010","수요일","50대","여성","42177"
"202010","수요일","60대","남성","31214"
"202010","수요일","60대","여성","19812"
"202010","수요일","70대 이상","남성","10094"
"202010","수요일","70대 이상","여성","5297"
"202010","수요일","알수없음","알수없음","85404"
"202010","월요일","19세 이하","남성","2478"
"202010","월요일","19세 이하","여성","2172"
"202010","월요일","20대","남성","44906"
"202010","월요일","20대","여성","40714"
"202010","월요일","30대","남성","67651"
"202010","월요일","30대","여성","50054"
"202010","월요일","40대","남성","72618"
"202010","월요일","40대","여성","50614"
"202010","월요일","50대","남성","64637"
"202010","월요일","50대","여성","41357"
"202010","월요일","60대","남성","31207"
"202010","월요일","60대","여성","19661"
"202010","월요일","70대 이상","남성","10537"
"202010","월요일","70대 이상","여성","5631"
"202010","월요일","알수없음","알수없음","81299"
"202010","일요일","19세 이하","남성","2534"
"202010","일요일","19세 이하","여성","2303"
"202010","일요일","20대","남성","45508"
"202010","일요일","20대","여성","39747"
"202010","일요일","30대","남성","71499"
"202010","일요일","30대","여성","52553"
"202010","일요일","40대","남성","79772"
"202010","일요일","40대","여성","53924"
"202010","일요일","50대","남성","69356"
"202010","일요일","50대","여성","42826"
"202010","일요일","60대","남성","30723"
"202010","일요일","60대","여성","17602"
"202010","일요일","70대 이상","남성","8848"
"202010","일요일","70대 이상","여성","4704"
"202010","일요일","알수없음","알수없음","61594"
"202010","토요일","19세 이하","남성","2753"
"202010","토요일","19세 이하","여성","2398"
"202010","토요일","20대","남성","45999"
"202010","토요일","20대","여성","40849"
"202010","토요일","30대","남성","73789"
"202010","토요일","30대","여성","55070"
"202010","토요일","40대","남성","85404"
"202010","토요일","40대","여성","59820"
"202010","토요일","50대","남성","73612"
"202010","토요일","50대","여성","46028"
"202010","토요일","60대","남성","32450"
"202010","토요일","60대","여성","19004"
"202010","토요일","70대 이상","남성","9737"
"202010","토요일","70대 이상","여성","5174"
"202010","토요일","알수없음","알수없음","73800"
"202010","화요일","19세 이하","남성","2655"
"202010","화요일","19세 이하","여성","2257"
"202010","화요일","20대","남성","45778"
"202010","화요일","20대","여성","40456"
"202010","화요일","30대","남성","66426"
"202010","화요일","30대","여성","49354"
"202010","화요일","40대","남성","72920"
"202010","화요일","40대","여성","51184"
"202010","화요일","50대","남성","65510"
"202010","화요일","50대","여성","43273"
"202010","화요일","60대","남성","31752"
"202010","화요일","60대","여성","19967"
"202010","화요일","70대 이상","남성","10456"
"202010","화요일","70대 이상","여성","5546"
"202010","화요일","알수없음","알수없음","84078"
"202011","금요일","19세 이하","남성","2404"
"202011","금요일","19세 이하","여성","1925"
"202011","금요일","20대","남성","42875"
"202011","금요일","20대","여성","38678"
"202011","금요일","30대","남성","64905"
"202011","금요일","30대","여성","47889"
"202011","금요일","40대","남성","74674"
"202011","금요일","40대","여성","51830"
"202011","금요일","50대","남성","67417"
"202011","금요일","50대","여성","43045"
"202011","금요일","60대","남성","32154"
"202011","금요일","60대","여성","19845"
"202011","금요일","70대 이상","남성","10126"
"202011","금요일","70대 이상","여성","5438"
"202011","금요일","알수없음","남성","1"
"202011","금요일","알수없음","알수없음","91125"
"202011","목요일","19세 이하","남성","2445"
"202011","목요일","19세 이하","여성","2024"
"202011","목요일","20대","남성","45097"
"202011","목요일","20대","여성","39834"
"202011","목요일","30대","남성","66054"
"202011","목요일","30대","여성","47469"
"202011","목요일","40대","남성","73004"
"202011","목요일","40대","여성","49858"
"202011","목요일","50대","남성","66090"
"202011","목요일","50대","여성","43767"
"202011","목요일","60대","남성","32510"
"202011","목요일","60대","여성","20530"
"202011","목요일","70대 이상","남성","10111"
"202011","목요일","70대 이상","여성","5787"
"202011","목요일","알수없음","남성","2"
"202011","목요일","알수없음","알수없음","88029"
"202011","수요일","19세 이하","남성","2648"
"202011","수요일","19세 이하","여성","2204"
"202011","수요일","20대","남성","47436"
"202011","수요일","20대","여성","41356"
"202011","수요일","30대","남성","66802"
"202011","수요일","30대","여성","48279"
"202011","수요일","40대","남성","74282"
"202011","수요일","40대","여성","50539"
"202011","수요일","50대","남성","66414"
"202011","수요일","50대","여성","44382"
"202011","수요일","60대","남성","33226"
"202011","수요일","60대","여성","21099"
"202011","수요일","70대 이상","남성","10676"
"202011","수요일","70대 이상","여성","5833"
"202011","수요일","알수없음","알수없음","88860"
"202011","월요일","19세 이하","남성","2405"
"202011","월요일","19세 이하","여성","1959"
"202011","월요일","20대","남성","43624"
"202011","월요일","20대","여성","41000"
"202011","월요일","30대","남성","66087"
"202011","월요일","30대","여성","49173"
"202011","월요일","40대","남성","71342"
"202011","월요일","40대","여성","50619"
"202011","월요일","50대","남성","65169"
"202011","월요일","50대","여성","42741"
"202011","월요일","60대","남성","32313"
"202011","월요일","60대","여성","20154"
"202011","월요일","70대 이상","남성","10394"
"202011","월요일","70대 이상","여성","5576"
"202011","월요일","알수없음","알수없음","82836"
"202011","일요일","19세 이하","남성","2854"
"202011","일요일","19세 이하","여성","2371"
"202011","일요일","20대","남성","52844"
"202011","일요일","20대","여성","48266"
"202011","일요일","30대","남성","81321"
"202011","일요일","30대","여성","60951"
"202011","일요일","40대","남성","93319"
"202011","일요일","40대","여성","65185"
"202011","일요일","50대","남성","85624"
"202011","일요일","50대","여성","53646"
"202011","일요일","60대","남성","38568"
"202011","일요일","60대","여성","22016"
"202011","일요일","70대 이상","남성","10807"
"202011","일요일","70대 이상","여성","5932"
"202011","일요일","알수없음","알수없음","77027"
"202011","토요일","19세 이하","남성","2485"
"202011","토요일","19세 이하","여성","1917"
"202011","토요일","20대","남성","42993"
"202011","토요일","20대","여성","40103"
"202011","토요일","30대","남성","68277"
"202011","토요일","30대","여성","51249"
"202011","토요일","40대","남성","79420"
"202011","토요일","40대","여성","56722"
"202011","토요일","50대","남성","71843"
"202011","토요일","50대","여성","45348"
"202011","토요일","60대","남성","31764"
"202011","토요일","60대","여성","18896"
"202011","토요일","70대 이상","남성","9684"
"202011","토요일","70대 이상","여성","5227"
"202011","토요일","알수없음","알수없음","73965"
"202011","화요일","19세 이하","남성","2546"
"202011","화요일","19세 이하","여성","2110"
"202011","화요일","20대","남성","45668"
"202011","화요일","20대","여성","41378"
"202011","화요일","30대","남성","65830"
